fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,15,SCHEDULE SALARY ADJUSTMENTS,3937,3937,8809
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,20,OVERTIME,29442,29442,29442
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,130,POSTAGE,1037,1037,400
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,400000
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,149,SOFTWARE MAINTENANCE AND LICENSING,9000,9000,9000
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,159,LEASE/PURCHASE EQUIPMENT,20885,20885,20885
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,160,REPAIR/MAINT PROPERTY,5500,5500,5500
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,162,REPAIR/MAINT EQUIPMENT,8250,8250,8250
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,185,WASTE DISPOSAL SERVICES,3000,3000,3000
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,188,VEHICLE TRACKING SERVICE,6708,6708,4667
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,319,CLOTHING,1300,1300,1300
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,340,MATERIAL AND SUPPLIES,500883,500883,461283
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,350,STATIONERY AND OFFICE SUPPLIES,8400,8400,6400
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,362,PAINTS AND PAINTING SUPPLIES,40000,40000,40000
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,440,MACHINERY AND EQUIPMENT,0,0,2800
LOCAL,0100,CORPORATE FUND,84,CDOT,2140,Sign Management,446,PURCHASE - DATA HARDWARE,0,0,5000
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,5,SALARIES AND WAGES - ON PAYROLL,3249930,3249930,3176489
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,11,CONTRACT WAGE - SALARY,6041,6041,5648
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,15,SCHEDULE SALARY ADJUSTMENTS,5629,5629,3365
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,130,POSTAGE,1700,1700,1000
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,706912,706912,648371
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,149,SOFTWARE MAINTENANCE AND LICENSING,32000,32000,32000
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,152,ADVERTISING,4750,4750,2250
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,153,PROMOTIONS,4000,4000,2000
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,157,RENTAL EQUIPMENT AND SERVICES,13500,13500,13500
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,159,LEASE/PURCHASE EQUIPMENT,25781,25781,17438
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,162,REPAIR/MAINT EQUIPMENT,18632,18632,11932
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,166,DUES  SUBSC & MEM,32719,32719,28874
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,169,TECHNICAL MEETING COSTS,6300,6300,3250
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,178,FREIGHT AND EXPRESS CHARGES,200,200,200
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,181,MOBILE COMMUNICATION SERVICES,1000,1000,1000
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,190,TELEPHONE - NON-CENTREX BILLINGS,18000,18000,16000
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,197,TELEPHONE - MAINTENANCE,1300,1300,1400
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,245,REIMBURSEMENT TO TRAVELERS,8800,8800,5500
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,345,APPARATUS AND INSTRUMENTS,16480,16480,10500
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,348,BOOKS AND RELATED MATERIAL,1200,1200,400
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,350,STATIONERY AND OFFICE SUPPLIES,2500,2500,8300
LOCAL,0100,CORPORATE FUND,84,CDOT,2145,PROJECT DEVELOPMENT,9142,X-OFFENDER/RE-ENTRY INI,250000,250000,250000
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,7705557,7705557,7871039
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,11,CONTRACT WAGE - SALARY,333,333,971
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,71229,71229,73987
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,15,SCHEDULE SALARY ADJUSTMENTS,1524,1524,3290
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,20,OVERTIME,148775,148775,148775
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,39,STUDENT AS TRAINEES,4000,4000,4000
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,130,POSTAGE,397,397,294
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,149,SOFTWARE MAINTENANCE AND LICENSING,6000,6000,5000
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,157,RENTAL EQUIPMENT AND SERVICES,160370,160370,160370
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,159,LEASE/PURCHASE EQUIPMENT,24692,24692,26692
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,162,REPAIR/MAINT EQUIPMENT,24500,24500,28398
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,181,MOBILE COMMUNICATION SERVICES,204500,204500,178392
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,188,VEHICLE TRACKING SERVICE,54120,54120,8975
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,189,TELEPHONE - NON-CENTREX BILLINGS,1275,1275,2000
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,190,TELEPHONE - NON-CENTREX BILLINGS,51200,51200,45700
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,196,DATA CIRCUITS,75000,75000,77150
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,197,TELEPHONE - MAINTENANCE,3700,3700,4000
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,43600,43600,23000
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,319,CLOTHING,6200,6200,5600
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,340,MATERIAL AND SUPPLIES,251500,251500,214100
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,350,STATIONERY AND OFFICE SUPPLIES,8955,8955,8955
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,360,REPAIR PARTS AND MATERIAL,27000,27000,21000
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,362,PAINTS AND PAINTING SUPPLIES,1500,1500,1450
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,363,STRUCTURAL STEELS  IRON  OTHER MATERIALS,40000,40000,34500
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,365,ELECTRICAL SUPPLIES,203000,203000,203000
LOCAL,0100,CORPORATE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,446,PURCHASE - DATA HARDWARE,0,0,21000
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,5,SALARIES AND WAGES - ON PAYROLL,10510267,10510267,10980908
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,11,CONTRACT WAGE - SALARY,366,366,373
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,12,CONTRACT WAGE - PREVAILING RATE,73001,73001,75294
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,15,SCHEDULE SALARY ADJUSTMENTS,29173,29173,21143
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,20,OVERTIME,953000,953000,1453000
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,140,PROFESSIONAL AND TECHNICAL SERVICES,25000,25000,25000
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,157,RENTAL EQUIPMENT AND SERVICES,81105,81105,68000
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,159,LEASE/PURCHASE EQUIPMENT,15972,15972,15972
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,160,REPAIR/MAINT PROPERTY,50000,50000,50000
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,162,REPAIR/MAINT EQUIPMENT,18665,18665,18665
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,169,TECHNICAL MEETING COSTS,150,150,150
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,185,WASTE DISPOSAL SERVICES,35365,35365,35365
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,188,VEHICLE TRACKING SERVICE,45540,45540,7155
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,190,TELEPHONE - NON-CENTREX BILLINGS,46000,46000,41200
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,197,TELEPHONE - MAINTENANCE,8000,8000,8000
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,11000,11000,1200
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,245,REIMBURSEMENT TO TRAVELERS,400,400,400
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,313,CLEANING AND SANITATION SUPPLIES,2000,2000,2000
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,316,GAS - BOTTLED AND PROPANE,14500,14500,16000
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,319,CLOTHING,6750,6750,5900
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,340,MATERIAL AND SUPPLIES,269537,269537,258161
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,350,STATIONERY AND OFFICE SUPPLIES,2350,2350,2000
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,365,ELECTRICAL SUPPLIES,19500,19500,21100
LOCAL,0100,CORPORATE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,440,MACHINERY AND EQUIPMENT,15325,15325,15325
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,5,SALARIES AND WAGES - ON PAYROLL,6578129,6578129,7285173
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,11,CONTRACT WAGE - SALARY,22711,22711,23674
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,12,CONTRACT WAGE - PREVAILING RATE,11931,11931,17620
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,15,SCHEDULE SALARY ADJUSTMENTS,12729,12729,15962
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,20,OVERTIME,36400,36400,30000
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,39,STUDENT AS TRAINEES,10000,10000,10000
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,130,POSTAGE,4000,4000,1500
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,140,PROFESSIONAL AND TECHNICAL SERVICES,151486,151486,670000
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,144,ENGINEERING AND ARCHITECTURE,373861,373861,408642
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,149,SOFTWARE MAINTENANCE AND LICENSING,35000,35000,35000
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,150,PUBLICATN & REPRODT-OUT,6000,6000,4000
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,152,ADVERTISING,2000,2000,1000
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,159,LEASE/PURCHASE EQUIPMENT,14396,14396,39024
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,160,REPAIR/MAINT PROPERTY,13454,13454,13454
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,166,DUES  SUBSC & MEM,2800,2800,8000
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,169,TECHNICAL MEETING COSTS,3000,3000,3000
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,181,MOBILE COMMUNICATION SERVICES,13500,13500,13500
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,190,TELEPHONE - NON-CENTREX BILLINGS,13000,13000,11400
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,197,TELEPHONE - MAINTENANCE,750,750,800
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,229,TRANSPORTATION AND EXPENSE ALLOWANCE,41378,41378,41378
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,245,REIMBURSEMENT TO TRAVELERS,4000,4000,3500
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,340,MATERIAL AND SUPPLIES,20296,20296,20296
LOCAL,0300,VEHICLE FUND,84,CDOT,2125,ENGINEERING,350,STATIONERY AND OFFICE SUPPLIES,12310,12310,12310
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,5,SALARIES AND WAGES - ON PAYROLL,4485846,4485846,4872147
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,11,CONTRACT WAGE - SALARY,7871,7871,9176
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,15,SCHEDULE SALARY ADJUSTMENTS,31299,31299,29131
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,20,OVERTIME,34573,34573,34573
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,39,STUDENT AS TRAINEES,14000,14000,14000
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,126,OFFICE CONVENIENCES,350,350,300
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,130,POSTAGE,50250,50250,33250
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,4310000,4310000,4287000
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,149,SOFTWARE MAINTENANCE AND LICENSING,125000,125000,100000
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,150,PUBLICATN & REPRODT-OUT,12400,12400,5650
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,152,ADVERTISING,9000,9000,4800
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,157,RENTAL EQUIPMENT AND SERVICES,5400,5400,6835
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,159,LEASE/PURCHASE EQUIPMENT,17089,17089,24289
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,160,REPAIR/MAINT PROPERTY,9800,9800,5800
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,162,REPAIR/MAINT EQUIPMENT,48328,48328,41128
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,166,DUES  SUBSC & MEM,500,500,1500
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,179,MESSENGER SERVICES,500,500,450
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,181,MOBILE COMMUNICATION SERVICES,24000,24000,24000
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,188,VEHICLE TRACKING SERVICE,12912,12912,8488
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,190,TELEPHONE - NON-CENTREX BILLINGS,43300,43300,38900
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,196,DATA CIRCUITS,5500,5500,5500
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,197,TELEPHONE - MAINTENANCE,14800,14800,11100
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,229,TRANSPORTATION AND EXPENSE ALLOWANCE,134434,134434,100300
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,245,REIMBURSEMENT TO TRAVELERS,4000,4000,4000
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,270,LOCAL TRANSPORTATION,500,500,500
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,313,CLEANING AND SANITATION SUPPLIES,1617,1617,1600
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,319,CLOTHING,14000,14000,11000
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,340,MATERIAL AND SUPPLIES,10500,10500,10500
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,348,BOOKS AND RELATED MATERIAL,1050,1050,1050
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,350,STATIONERY AND OFFICE SUPPLIES,10000,10000,11000
LOCAL,0300,VEHICLE FUND,84,CDOT,2135,INFRASTRUCTURE MANAGEMENT,9438,REIMBURSEMENT - 2FM,4000,4000,4000
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,15977147,15977147,16396897
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,11,CONTRACT WAGE - SALARY,252,252,258
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,194169,194169,198359
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,20,OVERTIME,650000,650000,650000
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,957900,957900,1264770
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,157,RENTAL EQUIPMENT AND SERVICES,117495,117495,117495
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,159,LEASE/PURCHASE EQUIPMENT,10713,10713,12798
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,162,REPAIR/MAINT EQUIPMENT,16345,16345,12700
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,188,VEHICLE TRACKING SERVICE,13255,13255,11155
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,107560,107560,117560
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,319,CLOTHING,9800,9800,4000
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,340,MATERIAL AND SUPPLIES,363500,363500,558325
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,345,APPARATUS AND INSTRUMENTS,30000,30000,30000
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,350,STATIONERY AND OFFICE SUPPLIES,8000,8000,8000
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,360,REPAIR PARTS AND MATERIAL,6500,6500,5750
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,362,PAINTS AND PAINTING SUPPLIES,1000,1000,900
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,365,ELECTRICAL SUPPLIES,327000,327000,290000
LOCAL,0300,VEHICLE FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,440,MACHINERY AND EQUIPMENT,3750,3750,3250
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,5,SALARIES AND WAGES - ON PAYROLL,38936627,38936627,40205028
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,11,CONTRACT WAGE - SALARY,829,829,610
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,12,CONTRACT WAGE - PREVAILING RATE,346905,346905,368482
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,15,SCHEDULE SALARY ADJUSTMENTS,4178,4178,993
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,20,OVERTIME,102000,102000,702000
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,40,ADJUSTED SALARAIES - PER DIEM - PR,51407,51407,51407
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,140,PROFESSIONAL AND TECHNICAL SERVICES,14700,14700,24800
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,157,RENTAL EQUIPMENT AND SERVICES,286587,286587,276587
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,159,LEASE/PURCHASE EQUIPMENT,4373,4373,24339
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,160,REPAIR/MAINT PROPERTY,42891,42891,32891
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,162,REPAIR/MAINT EQUIPMENT,34966,34966,15000
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,181,MOBILE COMMUNICATION SERVICES,84500,84500,84500
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,185,WASTE DISPOSAL SERVICES,107681,107681,107681
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,188,VEHICLE TRACKING SERVICE,167160,167160,31823
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,190,TELEPHONE - NON-CENTREX BILLINGS,35800,35800,32000
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,197,TELEPHONE - MAINTENANCE,900,900,1000
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,14425,14425,18500
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,340,MATERIAL AND SUPPLIES,796723,796723,840400
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,350,STATIONERY AND OFFICE SUPPLIES,10000,10000,10500
LOCAL,0300,VEHICLE FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,9481,REIMBURSEMENT - DSS,35000,35000,35000
LOCAL,0310,MOTOR FUEL TAX FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,319,CLOTHING,2034,2034,1830
LOCAL,0310,MOTOR FUEL TAX FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,340,MATERIAL AND SUPPLIES,1500090,1500090,1450531
LOCAL,0310,MOTOR FUEL TAX FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,360,REPAIR PARTS AND MATERIAL,250000,250000,224550
LOCAL,0310,MOTOR FUEL TAX FUND,84,CDOT,2150,ELECTRICAL OPERATIONS,365,ELECTRICAL SUPPLIES,350000,350000,350000
LOCAL,0310,MOTOR FUEL TAX FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,5,SALARIES AND WAGES - ON PAYROLL,5924341,5924341,6162802
LOCAL,0310,MOTOR FUEL TAX FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,12,CONTRACT WAGE - PREVAILING RATE,46177,46177,47772
LOCAL,0310,MOTOR FUEL TAX FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,20,OVERTIME,195000,195000,195000
LOCAL,0310,MOTOR FUEL TAX FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,140,PROFESSIONAL AND TECHNICAL SERVICES,1075000,1075000,825000
LOCAL,0310,MOTOR FUEL TAX FUND,84,CDOT,2155,IN-HOUSE CONSTRUCTION,340,MATERIAL AND SUPPLIES,4630442,4630442,4630442
