fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2245,COMMITTEE ON COMMT RULES ETHIC,300,COMMODITIES AND MATERIALS,500
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2255,COMM ON ECONOMIC/CAPITAL/TECH,0,PERSONNEL SERVICES,100564
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2255,COMM ON ECONOMIC/CAPITAL/TECH,100,CONTRACTUAL SERVICES,1000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2255,COMM ON ECONOMIC/CAPITAL/TECH,300,COMMODITIES AND MATERIALS,500
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2255,COMM ON ECONOMIC/CAPITAL/TECH,700,CONTINGENCIES,1000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2260,COMMITTEE ON EDUCATION & CHILD,0,PERSONNEL SERVICES,160277
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2260,COMMITTEE ON EDUCATION & CHILD,100,CONTRACTUAL SERVICES,3000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2260,COMMITTEE ON EDUCATION & CHILD,700,CONTINGENCIES,2000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2275,COMM ON ZONING/LANDMARK/BUILD,0,PERSONNEL SERVICES,314288
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2275,COMM ON ZONING/LANDMARK/BUILD,100,CONTRACTUAL SERVICES,5300
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2275,COMM ON ZONING/LANDMARK/BUILD,300,COMMODITIES AND MATERIALS,74700
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2280,COMMITTEE ON HOUSING AND RE,0,PERSONNEL SERVICES,194278
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2280,COMMITTEE ON HOUSING AND RE,300,COMMODITIES AND MATERIALS,8000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2286,COMMITTEE ON HUMAN RELATIONS,0,PERSONNEL SERVICES,90741
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2286,COMMITTEE ON HUMAN RELATIONS,300,COMMODITIES AND MATERIALS,1000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2290,COMMITTEE ON WORKFORCE DEV,0,PERSONNEL SERVICES,493691
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2290,COMMITTEE ON WORKFORCE DEV,100,CONTRACTUAL SERVICES,30000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2290,COMMITTEE ON WORKFORCE DEV,300,COMMODITIES AND MATERIALS,5000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2295,LEGISLATIVE REFERENCE BUREAU,0,PERSONNEL SERVICES,357543
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2295,LEGISLATIVE REFERENCE BUREAU,300,COMMODITIES AND MATERIALS,4000
LOCAL,0300,VEHICLE FUND,15,CITY COUNCIL,2230,COMMITTEE ON TRANSPORTATION,0,PERSONNEL SERVICES,429167
LOCAL,0300,VEHICLE FUND,15,CITY COUNCIL,2230,COMMITTEE ON TRANSPORTATION,9000,PURPOSES AS SPECIFIED,16387
LOCAL,0300,VEHICLE FUND,15,CITY COUNCIL,2265,COMM ON PEDESTRIAN AND TRAFFIC,0,PERSONNEL SERVICES,239587
LOCAL,0300,VEHICLE FUND,15,CITY COUNCIL,2265,COMM ON PEDESTRIAN AND TRAFFIC,300,COMMODITIES AND MATERIALS,5000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,CITY COUNCIL,2155,COMM ON SP EVENTS/CULT AFF/REC,0,PERSONNEL SERVICES,150380
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,CITY COUNCIL,2155,COMM ON SP EVENTS/CULT AFF/REC,300,COMMODITIES AND MATERIALS,8720
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,5,SALARIES AND WAGES - ON PAYROLL,6270646
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,11,CONTRACT WAGE - SALARY,1296
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,15,SCHEDULE SALARY ADJUSTMENTS,31202
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,39,STUDENT AS TRAINEES,100000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,125,OFFICE AND BUILDING SERVICES,25000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,130,POSTAGE,45000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,135,DELEGATE AGENCIES,742000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,138,IT MAINTENANCE,71550
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,140,PROFESSIONAL AND TECHNICAL SERVICES,1232518
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,150,PUBLICATN & REPRODT-OUT,153900
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,152,ADVERTISING,84500
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,153,PROMOTIONS,12000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,159,LEASE/PURCHASE EQUIPMENT,33324
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,166,DUES  SUBSC & MEM,39500
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,172,INSURANCE PREMIUMS,404750
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,181,MOBILE COMMUNICATION SERVICES,14520
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,189,TELEPHONE - NON-CENTREX BILLINGS,35600
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,190,TELEPHONE - NON-CENTREX BILLINGS,66400
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,191,TELEPHONE - RELOCATIONS,25000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,197,TELEPHONE - MAINTENANCE,17000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,229,TRANSPORTATION AND EXPENSE ALLOWANCE,4500
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,245,REIMBURSEMENT TO TRAVELERS,6000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,340,MATERIAL AND SUPPLIES,50000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,350,STATIONERY AND OFFICE SUPPLIES,45000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9188,MILLENNIUM PARK OPERATIONS,6680000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9219,IMPLEMENTATION OF CULTURAL PLAN,1250000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9288,MILLENNIUM PARK PROGRAMMING,165000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9803,FOR PROGRAMMING/MARKETG,2400741
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9805,FOR FESTIVAL PRODUCTION,7025400
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9807,FOR REDEMPTION EXPENSES,2019000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9813,LOCAL PROMOTION/MARKETG,853555
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,5,SALARIES AND WAGES - ON PAYROLL,2433515
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,11,CONTRACT WAGE - SALARY,6638
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,15,SCHEDULE SALARY ADJUSTMENTS,11761
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,20,OVERTIME,60000
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,130,POSTAGE,48545
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,140,PROFESSIONAL AND TECHNICAL SERVICES,251883
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,150,PUBLICATN & REPRODT-OUT,16238
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,152,ADVERTISING,30600
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,159,LEASE/PURCHASE EQUIPMENT,170028
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,162,REPAIR/MAINT EQUIPMENT,22075
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,190,TELEPHONE - NON-CENTREX BILLINGS,10688
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,197,TELEPHONE - MAINTENANCE,5856
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,340,MATERIAL AND SUPPLIES,15690
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,350,STATIONERY AND OFFICE SUPPLIES,40600
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,5,SALARIES AND WAGES - ON PAYROLL,3981526
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,11,CONTRACT WAGE - SALARY,11270
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,15,SCHEDULE SALARY ADJUSTMENTS,18021
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,20,OVERTIME,75000
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,39,STUDENT AS TRAINEES,100000
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,130,POSTAGE,932600
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,139,IT DEVELOPMENT,352800
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,140,PROFESSIONAL AND TECHNICAL SERVICES,849500
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,154,RENTAL-DATA HARDWARE EQ,18116
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,157,RENTAL EQUIPMENT AND SERVICES,32200
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,162,REPAIR/MAINT EQUIPMENT,25561
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,181,MOBILE COMMUNICATION SERVICES,21500
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,190,TELEPHONE - NON-CENTREX BILLINGS,22712
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,197,TELEPHONE - MAINTENANCE,12444
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,229,TRANSPORTATION AND EXPENSE ALLOWANCE,23940
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,338,LICENSE STICKER TAG AND PLATES,235645
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,340,MATERIAL AND SUPPLIES,5400
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,350,STATIONERY AND OFFICE SUPPLIES,175000
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,9438,REIMBURSEMENT - 2FM,30000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,5,SALARIES AND WAGES - ON PAYROLL,2865203
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,11,CONTRACT WAGE - SALARY,6604
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,15,SCHEDULE SALARY ADJUSTMENTS,7214
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,20,OVERTIME,4700
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,140,PROFESSIONAL AND TECHNICAL SERVICES,38668
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,166,DUES  SUBSC & MEM,4615
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,169,TECHNICAL MEETING COSTS,885
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,181,MOBILE COMMUNICATION SERVICES,5000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,270,LOCAL TRANSPORTATION,2386
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,348,BOOKS AND RELATED MATERIAL,100
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,350,STATIONERY AND OFFICE SUPPLIES,17820
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,4053055
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,11,CONTRACT WAGE - SALARY,11452
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,15,SCHEDULE SALARY ADJUSTMENTS,14571
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,20,OVERTIME,9000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,140,PROFESSIONAL AND TECHNICAL SERVICES,124600
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,142,ACCOUNTING AND AUDITING,583658
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,150,PUBLICATN & REPRODT-OUT,13100
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,166,DUES  SUBSC & MEM,1800
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,169,TECHNICAL MEETING COSTS,7924
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,190,TELEPHONE - NON-CENTREX BILLINGS,7000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,197,TELEPHONE - MAINTENANCE,1500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,245,REIMBURSEMENT TO TRAVELERS,3000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,348,BOOKS AND RELATED MATERIAL,600
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,350,STATIONERY AND OFFICE SUPPLIES,14400
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,5,SALARIES AND WAGES - ON PAYROLL,6028874
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,11,CONTRACT WAGE - SALARY,12363
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,15,SCHEDULE SALARY ADJUSTMENTS,20887
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,39,STUDENT AS TRAINEES,40000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,130,POSTAGE,76989
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,138,IT MAINTENANCE,55000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,140,PROFESSIONAL AND TECHNICAL SERVICES,19000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,149,SOFTWARE MAINTENANCE AND LICENSING,313756
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,150,PUBLICATN & REPRODT-OUT,251302
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,152,ADVERTISING,7300
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,162,REPAIR/MAINT EQUIPMENT,37980
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,166,DUES  SUBSC & MEM,6116
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,169,TECHNICAL MEETING COSTS,7500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,178,FREIGHT AND EXPRESS CHARGES,4300
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,245,REIMBURSEMENT TO TRAVELERS,4200
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,340,MATERIAL AND SUPPLIES,53000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,348,BOOKS AND RELATED MATERIAL,2100
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,350,STATIONERY AND OFFICE SUPPLIES,29700
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,440,MACHINERY AND EQUIPMENT,90000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,5,SALARIES AND WAGES - ON PAYROLL,23361465
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,11,CONTRACT WAGE - SALARY,44576
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,12,CONTRACT WAGE - PREVAILING RATE,31187
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,15,SCHEDULE SALARY ADJUSTMENTS,100893
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,20,OVERTIME,17210
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,39,STUDENT AS TRAINEES,15000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,91,UNIFORM ALLOWANCE,98875
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,130,POSTAGE,135427
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,138,IT MAINTENANCE,21105250
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,140,PROFESSIONAL AND TECHNICAL SERVICES,5409526
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,149,SOFTWARE MAINTENANCE AND LICENSING,50660
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,150,PUBLICATN & REPRODT-OUT,5000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,152,ADVERTISING,2500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,156,LOCK BOX RENTAL,6824
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,157,RENTAL EQUIPMENT AND SERVICES,13700
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,159,LEASE/PURCHASE EQUIPMENT,105000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,162,REPAIR/MAINT EQUIPMENT,790881
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,169,TECHNICAL MEETING COSTS,9204
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,178,FREIGHT AND EXPRESS CHARGES,1930
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,179,MESSENGER SERVICES,40000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,181,MOBILE COMMUNICATION SERVICES,376612
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,189,TELEPHONE - NON-CENTREX BILLINGS,15400
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,190,TELEPHONE - NON-CENTREX BILLINGS,168000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,196,DATA CIRCUITS,65100
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,197,TELEPHONE - MAINTENANCE,116800
LOCAL,0740,O HARE REVENUE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,154,RENTAL-DATA HARDWARE EQ,50000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,228,OUT OF TOWN TRAVEL FOR AUDITORS ONLY,2500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,7500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,339,REVENUE STAMPS,41850
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,348,BOOKS AND RELATED MATERIAL,270
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,350,STATIONERY AND OFFICE SUPPLIES,149539
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,421,MACHINERY AND EQUIPMENT,150000
LOCAL,0200,WATER FUND,27,FINANCE,2011,CITY COMPTROLLER,140,PROFESSIONAL AND TECHNICAL SERVICES,6552
LOCAL,0200,WATER FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,224217
LOCAL,0200,WATER FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,11,CONTRACT WAGE - SALARY,1192
LOCAL,0200,WATER FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,5,SALARIES AND WAGES - ON PAYROLL,236770
LOCAL,0200,WATER FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,11,CONTRACT WAGE - SALARY,1245
LOCAL,0200,WATER FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,154,RENTAL-DATA HARDWARE EQ,50000
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,5,SALARIES AND WAGES - ON PAYROLL,2263378
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,11,CONTRACT WAGE - SALARY,8833
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,15,SCHEDULE SALARY ADJUSTMENTS,10880
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,20,OVERTIME,4000
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,125,OFFICE AND BUILDING SERVICES,2000
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,130,POSTAGE,1078980
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,140,PROFESSIONAL AND TECHNICAL SERVICES,3850426
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,150,PUBLICATN & REPRODT-OUT,14960
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,156,LOCK BOX RENTAL,1577
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,159,LEASE/PURCHASE EQUIPMENT,18542
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,179,MESSENGER SERVICES,445
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,340,MATERIAL AND SUPPLIES,3400
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,348,BOOKS AND RELATED MATERIAL,1400
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,350,STATIONERY AND OFFICE SUPPLIES,27387
LOCAL,0200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,9438,REIMBURSEMENT - 2FM,90260
LOCAL,0300,VEHICLE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,5,SALARIES AND WAGES - ON PAYROLL,503860
LOCAL,0300,VEHICLE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,5,SALARIES AND WAGES - ON PAYROLL,461421
